subjectClass,subectClassLabel,relationship,relationshipLabel,objectClass,objectClassLabel
http://purl.unep.org/sdg/SDGIO_00010008,,http://purl.obolibrary.org/obo/BFO_0000050,part of,http://purl.unep.org/sdg/SDGIO_00010001,education process
http://purl.obolibrary.org/obo/FOODON_03307414,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/IAO_0000030,,http://purl.obolibrary.org/obo/IAO_0000136,is about,http://purl.obolibrary.org/obo/BFO_0000001,entity
http://purl.unep.org/sdg/SDGIO_00010018,,http://purl.obolibrary.org/obo/BFO_0000054,realized in,http://purl.unep.org/sdg/SDGIO_00010027,ownership process
http://purl.obolibrary.org/obo/OBI_0200041,,http://purl.obolibrary.org/obo/OBI_0000417,achieves_planned_objective,http://purl.obolibrary.org/obo/OBI_0200172,partitioning objective
http://purl.obolibrary.org/obo/FOODON_03302268,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03311768,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03307074,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03310414,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400112,nonalcoholic beverage (us cfr)
http://purl.obolibrary.org/obo/FOODON_03315325,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.unep.org/sdg/SDGIO_00010007,,http://purl.obolibrary.org/obo/BFO_0000055,realizes,http://purl.unep.org/sdg/SDGIO_00010010,educator role
http://purl.obolibrary.org/obo/FOODON_03311128,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.unep.org/sdg/SDGIO_00010005,,http://purl.obolibrary.org/obo/RO_0000053,bearer of,http://purl.unep.org/sdg/SDGIO_00010002,employee role
http://purl.obolibrary.org/obo/FOODON_03307301,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/ENVO_01000983,,http://purl.obolibrary.org/obo/BFO_0000051,has part,http://purl.obolibrary.org/obo/ENVO_00000070,construction
http://purl.obolibrary.org/obo/FOODON_03304621,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03302252,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03302252,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03301047,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03316262,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03317097,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03303633,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03301977,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400229,beverage (us cfr)
http://purl.obolibrary.org/obo/FOODON_03315385,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.unep.org/sdg/SDGIO_00000011,,http://purl.obolibrary.org/obo/RO_0000057,has participant,http://purl.unep.org/sdg/SDGIO_00000013,resource
http://purl.obolibrary.org/obo/FOODON_03302427,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03311775,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03311128,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/IAO_0000572,,http://purl.obolibrary.org/obo/OBI_0000293,has_specified_input,http://purl.obolibrary.org/obo/IAO_0000030,information content entity
http://purl.obolibrary.org/obo/FOODON_03307074,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/OBI_0001909,,http://purl.obolibrary.org/obo/OBI_0000124,is_supported_by_data,http://purl.obolibrary.org/obo/IAO_0000027,data item
http://purl.obolibrary.org/obo/FOODON_03316114,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400112,nonalcoholic beverage (us cfr)
http://purl.obolibrary.org/obo/FOODON_03302403,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03302403,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/OBI_0000066,,http://purl.obolibrary.org/obo/BFO_0000051,has part,http://purl.obolibrary.org/obo/IAO_0000572,documenting
http://purl.obolibrary.org/obo/FOODON_03302268,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03305465,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.unep.org/sdg/SDGIO_00010001,,http://purl.obolibrary.org/obo/RO_0002218,has active participant,http://purl.unep.org/sdg/SDGIO_00010067,student
http://purl.obolibrary.org/obo/FOODON_03302158,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03304814,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03302234,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03310815,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03303635,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03303635,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/OBI_0000066,,http://purl.obolibrary.org/obo/BFO_0000051,has part,http://purl.obolibrary.org/obo/OBI_0000471,study design execution
http://purl.obolibrary.org/obo/FOODON_03306090,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/ENVO_01000983,,http://purl.obolibrary.org/obo/BFO_0000051,has part,http://purl.obolibrary.org/obo/ENVO_00003074,manufactured product
http://purl.unep.org/sdg/SDGIO_00010031,,http://purl.obolibrary.org/obo/RO_0001025,located in,http://purl.obolibrary.org/obo/ENVO_01000772,rural area
http://purl.obolibrary.org/obo/FOODON_03311097,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.unep.org/sdg/SDGIO_00000018,,http://purl.obolibrary.org/obo/RO_0002608,has causal agent,http://purl.obolibrary.org/obo/ENVO_00002186,contaminated water
http://purl.unep.org/sdg/SDGIO_00000018,,http://purl.obolibrary.org/obo/RO_0002608,process has causal agent,http://purl.obolibrary.org/obo/ENVO_00002186,contaminated water
http://purl.obolibrary.org/obo/FOODON_03311054,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03303057,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/OBI_0000094,,http://purl.obolibrary.org/obo/OBI_0000299,has_specified_output,http://purl.obolibrary.org/obo/OBI_0000047,processed material
http://purl.obolibrary.org/obo/OBI_0200000,,http://purl.obolibrary.org/obo/OBI_0000293,has_specified_input,http://purl.obolibrary.org/obo/IAO_0000027,data item
http://purl.unep.org/sdg/SDGIO_00000019,,http://purl.obolibrary.org/obo/BFO_0000051,has part,http://purl.unep.org/sdg/SDGIO_00000018,exposure to contaminated water
http://purl.obolibrary.org/obo/FOODON_03311768,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/OBI_0200111,,http://purl.obolibrary.org/obo/OBI_0000293,has_specified_input,http://purl.obolibrary.org/obo/IAO_0000027,data item
http://purl.obolibrary.org/obo/FOODON_03303847,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03315040,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03315115,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03302165,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03315385,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03302107,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03302252,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03302252,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03302163,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03303633,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/OBI_0000727,,http://purl.obolibrary.org/obo/OBI_0000417,achieves_planned_objective,http://purl.obolibrary.org/obo/OBI_0200172,partitioning objective
http://purl.unep.org/sdg/SDGIO_00010002,,http://purl.obolibrary.org/obo/RO_0000052,inheres in,http://purl.obolibrary.org/obo/NCBITaxon_9606,Homo sapiens
http://purl.obolibrary.org/obo/FOODON_03302290,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03306024,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03306024,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/ENVO_01000996,,http://purl.obolibrary.org/obo/RO_0002234,has output,http://purl.obolibrary.org/obo/ENVO_00000070,construction
http://purl.unep.org/sdg/SDGIO_00010001,,http://purl.obolibrary.org/obo/RO_0002218,has active participant,http://purl.unep.org/sdg/SDGIO_00010075,educator
http://purl.unep.org/sdg/SDGIO_00010007,,http://purl.obolibrary.org/obo/BFO_0000050,part of,http://purl.unep.org/sdg/SDGIO_00010001,education process
http://purl.obolibrary.org/obo/FOODON_03302107,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03307660,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03306243,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03306195,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03302434,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/OBI_0000457,,http://purl.obolibrary.org/obo/OBI_0000293,has_specified_input,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/FOODON_03304066,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03310977,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03307660,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03310414,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.unep.org/sdg/SDGIO_00000058,,http://purl.obolibrary.org/obo/RO_0000052,inheres in,http://purl.obolibrary.org/obo/NCBITaxon_9606,Homo sapiens
http://purl.obolibrary.org/obo/FOODON_03310977,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03315039,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03315039,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/OBI_0000094,,http://purl.obolibrary.org/obo/OBI_0000293,has_specified_input,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/ENVO_00003074,,http://purl.obolibrary.org/obo/RO_0002353,output of,http://purl.obolibrary.org/obo/ENVO_01000993,manufacturing process
http://purl.obolibrary.org/obo/FOODON_03302229,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03310815,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/ENVO_01001055,,http://purl.obolibrary.org/obo/RO_0002507,determined by,http://purl.obolibrary.org/obo/CARO_0000006,material anatomical entity
http://purl.obolibrary.org/obo/FOODON_03304814,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400112,nonalcoholic beverage (us cfr)
http://purl.obolibrary.org/obo/FOODON_03311152,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03302223,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.unep.org/sdg/SDGIO_00000063,,http://purl.obolibrary.org/obo/RO_0000053,bearer of,http://purl.unep.org/sdg/SDGIO_00000056,contributing family worker role
http://purl.obolibrary.org/obo/FOODON_03302565,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03302565,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03302280,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03302280,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03302434,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03304837,,http://purl.obolibrary.org/obo/RO_0001000,derives from,http://purl.obolibrary.org/obo/ENVO_00003064,drinking water
http://purl.obolibrary.org/obo/FOODON_03302169,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/ENVO_01000983,,http://purl.obolibrary.org/obo/RO_0002131,overlaps,http://purl.obolibrary.org/obo/ENVO_01000817,biosphere
http://purl.obolibrary.org/obo/FOODON_03302160,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400241,soft drink (us cfr)
http://purl.obolibrary.org/obo/FOODON_03301926,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400004,"product type, other"
http://purl.obolibrary.org/obo/FOODON_03309761,,http://purl.obolibrary.org/obo/RO_0002350,member of,http://purl.obolibrary.org/obo/FOODON_03400278,alcoholic beverage (us cfr)
